#Evangervatn, 62.115.0, Vannstand, time
Tidspunkt;Vannstand (m);Korrigert;Kontrollert
2024-06-24 16:00:00Z;8,715261;1;3
2024-06-24 17:00:00Z;8,726853;1;3
2024-06-24 18:00:00Z;8,736942;1;3
2024-06-24 19:00:00Z;8,744878;1;3
2024-06-24 20:00:00Z;8,751877;1;3
2024-06-24 21:00:00Z;8,757502;1;3
2024-06-24 22:00:00Z;8,760125;1;3
2024-06-24 23:00:00Z;8,76275;1;3
2024-06-25 00:00:00Z;8,763875;1;3
2024-06-25 01:00:00Z;8,763126;1;3
2024-06-25 02:00:00Z;8,756629;1;3
2024-06-25 03:00:00Z;8,747878;1;3
2024-06-25 04:00:00Z;8,744626;1;3
2024-06-25 05:00:00Z;8,746501;1;3
2024-06-25 06:00:00Z;8,751376;1;3
2024-06-25 07:00:00Z;8,753125;1;3
2024-06-25 08:00:00Z;8,755376;1;3
2024-06-25 09:00:00Z;8,758252;1;3
2024-06-25 10:00:00Z;8,749427;1;3
2024-06-25 11:00:00Z;8,728598;1;3
2024-06-25 12:00:00Z;8,705296;1;3
2024-06-25 13:00:00Z;8,685029;1;3
2024-06-25 14:00:00Z;8,673383;1;3
2024-06-25 15:00:00Z;8,677381;1;3
2024-06-25 16:00:00Z;8,686133;1;3
2024-06-25 17:00:00Z;8,69601;1;3
2024-06-25 18:00:00Z;8,705884;1;3
2024-06-25 19:00:00Z;8,714882;1;3
2024-06-25 20:00:00Z;8,722754;1;3
2024-06-25 21:00:00Z;8,728878;1;3
2024-06-25 22:00:00Z;8,733526;1;3
2024-06-25 23:00:00Z;8,735757;1;3
2024-06-26 00:00:00Z;8,741376;1;3
2024-06-26 01:00:00Z;8,744;1;3
2024-06-26 02:00:00Z;8,746752;1;3
2024-06-26 03:00:00Z;8,753377;1;3
2024-06-26 04:00:00Z;8,756125;1;3
2024-06-26 05:00:00Z;8,753501;1;3
2024-06-26 06:00:00Z;8,752875;1;3
2024-06-26 07:00:00Z;8,75225;1;3
2024-06-26 08:00:00Z;8,753501;1;3
2024-06-26 09:00:00Z;8,757876;1;3
2024-06-26 10:00:00Z;8,76175;1;3
2024-06-26 11:00:00Z;8,7635;1;3
2024-06-26 12:00:00Z;8,7625;1;3
2024-06-26 13:00:00Z;8,76325;1;3
2024-06-26 14:00:00Z;8,760626;1;3
2024-06-26 15:00:00Z;8,761125;1;3
2024-06-26 16:00:00Z;8,763;1;3
2024-06-26 17:00:00Z;8,765627;1;3
2024-06-26 18:00:00Z;8,771502;1;3
2024-06-26 19:00:00Z;8,775126;1;3
2024-06-26 20:00:00Z;8,779126;1;3
2024-06-26 21:00:00Z;8,784252;1;3
2024-06-26 22:00:00Z;8,790252;1;3
2024-06-26 23:00:00Z;8,792251;1;3
2024-06-27 00:00:00Z;8,795126;1;3
2024-06-27 01:00:00Z;8,79875;1;3
2024-06-27 02:00:00Z;8,800625;1;3
2024-06-27 03:00:00Z;8,800626;1;3
2024-06-27 04:00:00Z;8,803625;1;3
2024-06-27 05:00:00Z;8,80525;1;3
2024-06-27 06:00:00Z;8,80825;1;3
2024-06-27 07:00:00Z;8,812626;1;3
2024-06-27 08:00:00Z;8,814625;1;3
2024-06-27 09:00:00Z;8,81425;1;3
2024-06-27 10:00:00Z;8,815751;1;3
2024-06-27 11:00:00Z;8,821877;1;3
2024-06-27 12:00:00Z;8,825878;1;3
2024-06-27 13:00:00Z;8,81738;1;3
2024-06-27 14:00:00Z;8,811254;1;3
2024-06-27 15:00:00Z;8,819257;1;3
2024-06-27 16:00:00Z;8,83013;1;3
2024-06-27 17:00:00Z;8,835876;1;3
2024-06-27 18:00:00Z;8,840377;1;3
2024-06-27 19:00:00Z;8,847253;1;3
2024-06-27 20:00:00Z;8,855001;1;3
2024-06-27 21:00:00Z;8,858253;1;3
2024-06-27 22:00:00Z;8,867128;1;3
2024-06-27 23:00:00Z;8,872001;1;3
2024-06-28 00:00:00Z;8,875376;1;3
2024-06-28 01:00:00Z;8,876001;1;3
2024-06-28 02:00:00Z;8,883132;1;3
2024-06-28 03:00:00Z;8,897258;1;3
2024-06-28 04:00:00Z;8,907879;1;3
2024-06-28 05:00:00Z;8,916377;1;3
2024-06-28 06:00:00Z;8,921501;1;3
2024-06-28 07:00:00Z;8,928752;1;3
2024-06-28 08:00:00Z;8,935252;1;3
2024-06-28 09:00:00Z;8,940005;1;3
2024-06-28 10:00:00Z;8,925524;1;3
2024-06-28 11:00:00Z;8,899656;1;3
2024-06-28 12:00:00Z;8,877391;1;3
2024-06-28 13:00:00Z;8,863759;1;3
2024-06-28 14:00:00Z;8,85001;1;3
2024-06-28 15:00:00Z;8,839759;1;3
2024-06-28 16:00:00Z;8,853399;1;3
2024-06-28 17:00:00Z;8,878026;1;3
2024-06-28 18:00:00Z;8,898773;1;3
2024-06-28 19:00:00Z;8,922651;1;3
2024-06-28 20:00:00Z;8,944518;1;3
2024-06-28 21:00:00Z;8,963015;1;3
2024-06-28 22:00:00Z;8,981266;1;3
2024-06-28 23:00:00Z;9,000389;1;3
2024-06-29 00:00:00Z;9,015883;1;3
2024-06-29 01:00:00Z;9,02913;1;3
2024-06-29 02:00:00Z;9,037127;1;3
2024-06-29 03:00:00Z;9,044627;1;3
2024-06-29 04:00:00Z;9,050502;1;3
2024-06-29 05:00:00Z;9,060385;1;3
2024-06-29 06:00:00Z;9,078765;1;3
2024-06-29 07:00:00Z;9,09802;1;3
2024-06-29 08:00:00Z;9,122146;1;3
2024-06-29 09:00:00Z;9,137012;1;3
2024-06-29 10:00:00Z;9,12139;1;3
2024-06-29 11:00:00Z;9,103261;1;3
2024-06-29 12:00:00Z;9,087134;1;3
2024-06-29 13:00:00Z;9,077013;1;3
2024-06-29 14:00:00Z;9,096899;1;3
2024-06-29 15:00:00Z;9,121401;1;3
2024-06-29 16:00:00Z;9,147146;1;3
2024-06-29 17:00:00Z;9,16789;1;3
2024-06-29 18:00:00Z;9,187643;1;3
2024-06-29 19:00:00Z;9,21077;1;3
2024-06-29 20:00:00Z;9,232264;1;3
2024-06-29 21:00:00Z;9,248883;1;3
2024-06-29 22:00:00Z;9,263381;1;3
2024-06-29 23:00:00Z;9,273753;1;3
2024-06-30 00:00:00Z;9,281626;1;3
2024-06-30 01:00:00Z;9,2865;1;3
2024-06-30 02:00:00Z;9,287625;1;3
2024-06-30 03:00:00Z;9,28575;1;3
2024-06-30 04:00:00Z;9,281876;1;3
2024-06-30 05:00:00Z;9,276752;1;3
2024-06-30 06:00:00Z;9,267389;1;3
2024-06-30 07:00:00Z;9,241656;1;3
2024-06-30 08:00:00Z;9,209922;1;3
2024-06-30 09:00:00Z;9,171802;1;3
2024-06-30 10:00:00Z;9,137416;1;3
2024-06-30 11:00:00Z;9,106781;1;3
2024-06-30 12:00:00Z;9,080654;1;3
2024-06-30 13:00:00Z;9,053157;1;3
2024-06-30 14:00:00Z;9,032019;1;3
2024-06-30 15:00:00Z;9,04664;1;3
2024-06-30 16:00:00Z;9,064384;1;3
2024-06-30 17:00:00Z;9,07763;1;3
2024-06-30 18:00:00Z;9,088004;1;3
2024-06-30 19:00:00Z;9,097503;1;3
2024-06-30 20:00:00Z;9,103375;1;3
2024-06-30 21:00:00Z;9,104625;1;3
2024-06-30 22:00:00Z;9,101752;1;3
2024-06-30 23:00:00Z;9,091254;1;3
2024-07-01 00:00:00Z;9,081004;1;3
2024-07-01 01:00:00Z;9,071254;1;3
2024-07-01 02:00:00Z;9,062878;1;3
2024-07-01 03:00:00Z;9,053879;1;3
2024-07-01 04:00:00Z;9,04388;1;3
2024-07-01 05:00:00Z;9,033877;1;3
2024-07-01 06:00:00Z;9,029126;1;3
2024-07-01 07:00:00Z;9,025626;1;3
2024-07-01 08:00:00Z;9,020126;1;3
2024-07-01 09:00:00Z;9,015126;1;3
2024-07-01 10:00:00Z;9,010876;1;3
2024-07-01 11:00:00Z;9,006125;1;3
2024-07-01 12:00:00Z;9,001876;1;3
2024-07-01 13:00:00Z;8,995506;1;3
2024-07-01 14:00:00Z;8,980261;1;3
2024-07-01 15:00:00Z;8,964637;1;3
2024-07-01 16:00:00Z;8,947761;1;3
2024-07-01 17:00:00Z;8,93538;1;3
2024-07-01 18:00:00Z;8,926752;1;3
2024-07-01 19:00:00Z;8,92325;1;3
2024-07-01 20:00:00Z;8,921625;1;3
2024-07-01 21:00:00Z;8,918126;1;3
2024-07-01 22:00:00Z;8,915;1;3
2024-07-01 23:00:00Z;8,911626;1;3
2024-07-02 00:00:00Z;8,906002;1;3
2024-07-02 01:00:00Z;8,900126;1;3
2024-07-02 02:00:00Z;8,894876;1;3
2024-07-02 03:00:00Z;8,889127;1;3
2024-07-02 04:00:00Z;8,884501;1;3
2024-07-02 05:00:00Z;8,882127;1;3
2024-07-02 06:00:00Z;8,875128;1;3
2024-07-02 07:00:00Z;8,867753;1;3
2024-07-02 08:00:00Z;8,859628;1;3
2024-07-02 09:00:00Z;8,854627;1;3
2024-07-02 10:00:00Z;8,847753;1;3
2024-07-02 11:00:00Z;8,840002;1;3
2024-07-02 12:00:00Z;8,838626;1;3
2024-07-02 13:00:00Z;8,841001;1;3
2024-07-02 14:00:00Z;8,838001;1;3
2024-07-02 15:00:00Z;8,834001;1;3
2024-07-02 16:00:00Z;8,829751;1;3
2024-07-02 17:00:00Z;8,824251;1;3
2024-07-02 18:00:00Z;8,820126;1;3
2024-07-02 19:00:00Z;8,816377;1;3
2024-07-02 20:00:00Z;8,809128;1;3
2024-07-02 21:00:00Z;8,802127;1;3
2024-07-02 22:00:00Z;8,796251;1;3
2024-07-02 23:00:00Z;8,792126;1;3
2024-07-03 00:00:00Z;8,789001;1;3
2024-07-03 01:00:00Z;8,785875;1;3
2024-07-03 02:00:00Z;8,781253;1;3
2024-07-03 03:00:00Z;8,771881;1;3
2024-07-03 04:00:00Z;8,762128;1;3
2024-07-03 05:00:00Z;8,75875;1;3
2024-07-03 06:00:00Z;8,755376;1;3
2024-07-03 07:00:00Z;8,754125;1;3
2024-07-03 08:00:00Z;8,753875;1;3
2024-07-03 09:00:00Z;8,75275;1;3
2024-07-03 10:00:00Z;8,751126;1;3
2024-07-03 11:00:00Z;8,755;1;3
2024-07-03 12:00:00Z;8,75375;1;3
2024-07-03 13:00:00Z;8,749128;1;3
2024-07-03 14:00:00Z;8,738972;1;3
2024-07-03 15:00:00Z;8,728664;1;3
2024-07-03 16:00:00Z;8,732718;0;3
2024-07-03 17:00:00Z;8,736908;0;3
2024-07-03 18:00:00Z;8,739875;0;3
2024-07-03 19:00:00Z;8,741875;0;3
2024-07-03 20:00:00Z;8,743;0;3
2024-07-03 21:00:00Z;8,743751;0;3
2024-07-03 22:00:00Z;8,743;0;3
2024-07-03 23:00:00Z;8,740247;0;3
2024-07-04 00:00:00Z;8,724053;0;3
2024-07-04 01:00:00Z;8,69807;0;3
2024-07-04 02:00:00Z;8,671683;0;3
2024-07-04 03:00:00Z;8,649293;0;3
2024-07-04 04:00:00Z;8,629163;0;3
2024-07-04 05:00:00Z;8,611091;0;3
2024-07-04 06:00:00Z;8,599544;0;3
2024-07-04 07:00:00Z;8,588707;0;3
2024-07-04 08:00:00Z;8,575399;0;3
2024-07-04 09:00:00Z;8,558279;0;3
2024-07-04 10:00:00Z;8,541903;0;3
2024-07-04 11:00:00Z;8,525276;0;3
2024-07-04 12:00:00Z;8,510147;0;3
2024-07-04 13:00:00Z;8,496516;0;3
2024-07-04 14:00:00Z;8,486011;0;3
2024-07-04 15:00:00Z;8,47601;0;3
2024-07-04 16:00:00Z;8,466383;0;3
2024-07-04 17:00:00Z;8,459877;0;3
2024-07-04 18:00:00Z;8,461518;0;3
2024-07-04 19:00:00Z;8,480319;0;3
2024-07-04 20:00:00Z;8,508583;0;3
2024-07-04 21:00:00Z;8,534687;0;3
2024-07-04 22:00:00Z;8,555651;0;3
2024-07-04 23:00:00Z;8,559883;0;3
2024-07-05 00:00:00Z;8,548647;0;3
2024-07-05 01:00:00Z;8,533397;0;3
2024-07-05 02:00:00Z;8,520266;0;3
2024-07-05 03:00:00Z;8,509012;0;3
2024-07-05 04:00:00Z;8,498384;0;3
2024-07-05 05:00:00Z;8,490504;0;3
2024-07-05 06:00:00Z;8,486751;0;3
2024-07-05 07:00:00Z;8,487126;0;3
2024-07-05 08:00:00Z;8,482258;0;3
2024-07-05 09:00:00Z;8,472261;0;3
2024-07-05 10:00:00Z;8,463009;0;3
2024-07-05 11:00:00Z;8,454257;0;3
2024-07-05 12:00:00Z;8,447005;0;3
2024-07-05 13:00:00Z;8,440253;0;3
2024-07-05 14:00:00Z;8,434754;0;3
2024-07-05 15:00:00Z;8,428006;0;3
2024-07-05 16:00:00Z;8,424268;0;3
2024-07-05 17:00:00Z;8,441828;0;3
2024-07-05 18:00:00Z;8,471326;0;3
2024-07-05 19:00:00Z;8,491657;0;3
2024-07-05 20:00:00Z;8,507522;0;3
2024-07-05 21:00:00Z;8,519763;0;3
2024-07-05 22:00:00Z;8,527384;0;3
2024-07-05 23:00:00Z;8,520381;0;3
2024-07-06 00:00:00Z;8,519501;0;3
2024-07-06 01:00:00Z;8,522375;0;3
2024-07-06 02:00:00Z;8,520014;0;3
2024-07-06 03:00:00Z;8,504908;0;3
2024-07-06 04:00:00Z;8,487405;0;3
2024-07-06 05:00:00Z;8,472148;0;3
2024-07-06 06:00:00Z;8,457898;0;3
2024-07-06 07:00:00Z;8,443395;0;3
2024-07-06 08:00:00Z;8,431016;0;3
2024-07-06 09:00:00Z;8,41914;0;3
2024-07-06 10:00:00Z;8,408013;0;3
2024-07-06 11:00:00Z;8,397262;0;3
2024-07-06 12:00:00Z;8,388009;0;3
2024-07-06 13:00:00Z;8,379381;0;3
2024-07-06 14:00:00Z;8,372756;0;3
2024-07-06 15:00:00Z;8,36538;0;3
2024-07-06 16:00:00Z;8,359879;0;3
2024-07-06 17:00:00Z;8,354004;0;3
2024-07-06 18:00:00Z;8,348252;0;3
2024-07-06 19:00:00Z;8,344002;0;3
2024-07-06 20:00:00Z;8,339877;0;3
2024-07-06 21:00:00Z;8,335128;0;3
2024-07-06 22:00:00Z;8,331002;0;3
2024-07-06 23:00:00Z;8,326877;0;3
2024-07-07 00:00:00Z;8,322127;0;3
2024-07-07 01:00:00Z;8,318127;0;3
2024-07-07 02:00:00Z;8,314752;0;3
2024-07-07 03:00:00Z;8,310252;0;3
2024-07-07 04:00:00Z;8,306877;0;3
2024-07-07 05:00:00Z;8,303127;0;3
2024-07-07 06:00:00Z;8,300126;0;3
2024-07-07 07:00:00Z;8,297876;0;3
2024-07-07 08:00:00Z;8,295126;0;3
2024-07-07 09:00:00Z;8,293001;0;3
2024-07-07 10:00:00Z;8,290876;0;3
2024-07-07 11:00:00Z;8,288001;0;3
2024-07-07 12:00:00Z;8,285251;0;3
2024-07-07 13:00:00Z;8,283627;0;3
2024-07-07 14:00:00Z;8,280127;0;3
2024-07-07 15:00:00Z;8,277376;0;3
2024-07-07 16:00:00Z;8,277627;0;3
2024-07-07 17:00:00Z;8,282128;0;3
2024-07-07 18:00:00Z;8,289775;0;3
2024-07-07 19:00:00Z;8,308175;0;3
2024-07-07 20:00:00Z;8,32918;0;3
2024-07-07 21:00:00Z;8,350039;0;3
2024-07-07 22:00:00Z;8,365023;0;3
2024-07-07 23:00:00Z;8,377761;0;3
2024-07-08 00:00:00Z;8,382627;0;3
2024-07-08 01:00:00Z;8,384251;0;3
2024-07-08 02:00:00Z;8,386876;0;3
2024-07-08 03:00:00Z;8,389126;0;3
2024-07-08 04:00:00Z;8,392378;0;3
2024-07-08 05:00:00Z;8,399265;0;3
2024-07-08 06:00:00Z;8,414028;0;3
2024-07-08 07:00:00Z;8,429775;0;3
2024-07-08 08:00:00Z;8,444782;0;3
2024-07-08 09:00:00Z;8,463408;0;3
2024-07-08 10:00:00Z;8,478518;0;3
2024-07-08 11:00:00Z;8,489257;0;3
2024-07-08 12:00:00Z;8,495128;0;3
2024-07-08 13:00:00Z;8,501634;0;3
2024-07-08 14:00:00Z;8,512392;0;3
2024-07-08 15:00:00Z;8,528312;0;3
2024-07-08 16:00:00Z;8,556317;0;3
2024-07-08 17:00:00Z;8,574517;0;3
2024-07-08 18:00:00Z;8,582129;0;3
2024-07-08 19:00:00Z;8,589005;0;3
2024-07-08 20:00:00Z;8,595754;0;3
2024-07-08 21:00:00Z;8,601003;0;3
2024-07-08 22:00:00Z;8,605251;0;3
2024-07-08 23:00:00Z;8,604377;0;3
2024-07-09 00:00:00Z;8,599128;0;3
2024-07-09 01:00:00Z;8,594127;0;3
2024-07-09 02:00:00Z;8,590126;0;3
2024-07-09 03:00:00Z;8,587376;0;3
2024-07-09 04:00:00Z;8,587125;0;3
2024-07-09 05:00:00Z;8,590014;0;3
2024-07-09 06:00:00Z;8,605028;0;3
2024-07-09 07:00:00Z;8,621522;0;3
2024-07-09 08:00:00Z;8,633007;0;3
2024-07-09 09:00:00Z;8,631752;0;3
2024-07-09 10:00:00Z;8,626754;0;3
2024-07-09 11:00:00Z;8,619632;0;3
2024-07-09 12:00:00Z;8,610258;0;3
2024-07-09 13:00:00Z;8,602007;0;3
2024-07-09 14:00:00Z;8,59613;0;3
2024-07-09 15:00:00Z;8,603765;0;3
2024-07-09 16:00:00Z;8,617391;0;3
2024-07-09 17:00:00Z;8,628137;0;3
2024-07-09 18:00:00Z;8,639012;0;3
2024-07-09 19:00:00Z;8,649383;0;3
2024-07-09 20:00:00Z;8,655002;0;3
2024-07-09 21:00:00Z;8,652509;0;3
2024-07-09 22:00:00Z;8,641011;0;3
2024-07-09 23:00:00Z;8,633259;0;3
2024-07-10 00:00:00Z;8,621396;0;3
2024-07-10 01:00:00Z;8,604905;0;3
2024-07-10 02:00:00Z;8,587773;0;3
2024-07-10 03:00:00Z;8,574891;0;3
2024-07-10 04:00:00Z;8,563758;0;3
2024-07-10 05:00:00Z;8,564382;0;3
2024-07-10 06:00:00Z;8,573506;0;3
2024-07-10 07:00:00Z;8,575;0;3
2024-07-10 08:00:00Z;8,576507;0;3
2024-07-10 09:00:00Z;8,586259;0;3
2024-07-10 10:00:00Z;8,591877;0;3
2024-07-10 11:00:00Z;8,592008;0;3
2024-07-10 12:00:00Z;8,60327;0;3
2024-07-10 13:00:00Z;8,618656;0;3
2024-07-10 14:00:00Z;8,637405;0;3
2024-07-10 15:00:00Z;8,652895;0;3
2024-07-10 16:00:00Z;8,667145;0;3
2024-07-10 17:00:00Z;8,681391;0;3
2024-07-10 18:00:00Z;8,692136;0;3
2024-07-10 19:00:00Z;8,702006;0;3
2024-07-10 20:00:00Z;8,707006;0;3
2024-07-10 21:00:00Z;8,717643;0;3
2024-07-10 22:00:00Z;8,733347;0;3
2024-07-10 23:00:00Z;8,748044;0;3
2024-07-11 00:00:00Z;8,762886;0;3
2024-07-11 01:00:00Z;8,776508;0;3
2024-07-11 02:00:00Z;8,787005;0;3
2024-07-11 03:00:00Z;8,796754;0;3
2024-07-11 04:00:00Z;8,805003;0;3
2024-07-11 05:00:00Z;8,814511;0;3
2024-07-11 06:00:00Z;8,834156;0;3
2024-07-11 07:00:00Z;8,861536;0;3
2024-07-11 08:00:00Z;8,886273;0;3
2024-07-11 09:00:00Z;8,905891;0;3
2024-07-11 10:00:00Z;8,922633;0;3
2024-07-11 11:00:00Z;8,930877;0;3
2024-07-11 12:00:00Z;8,937127;0;3
2024-07-11 13:00:00Z;8,943626;0;3
2024-07-11 14:00:00Z;8,946377;0;3
2024-07-11 15:00:00Z;8,938755;0;3
2024-07-11 16:00:00Z;8,928629;0;3
2024-07-11 17:00:00Z;8,923;0;3
2024-07-11 18:00:00Z;8,923625;0;3
2024-07-11 19:00:00Z;8,923125;0;3
2024-07-11 20:00:00Z;8,923375;0;3
2024-07-11 21:00:00Z;8,925375;0;3
2024-07-11 22:00:00Z;8,923501;0;3
2024-07-11 23:00:00Z;8,917628;0;3
2024-07-12 00:00:00Z;8,908381;0;3
2024-07-12 01:00:00Z;8,894885;0;3
2024-07-12 02:00:00Z;8,879887;0;3
2024-07-12 03:00:00Z;8,864635;0;3
2024-07-12 04:00:00Z;8,853379;0;3
2024-07-12 05:00:00Z;8,845003;0;3
2024-07-12 06:00:00Z;8,837128;0;3
2024-07-12 07:00:00Z;8,829504;0;3
2024-07-12 08:00:00Z;8,81938;0;3
2024-07-12 09:00:00Z;8,810879;0;3
2024-07-12 10:00:00Z;8,802004;0;3
2024-07-12 11:00:00Z;8,793004;0;3
2024-07-12 12:00:00Z;8,784129;0;3
2024-07-12 13:00:00Z;8,775755;0;3
2024-07-12 14:00:00Z;8,765757;0;3
2024-07-12 15:00:00Z;8,755004;0;3
2024-07-12 16:00:00Z;8,749751;0;3
2024-07-12 17:00:00Z;8,744376;0;3
2024-07-12 18:00:00Z;8,741125;0;3
2024-07-12 19:00:00Z;8,739;0;3
2024-07-12 20:00:00Z;8,73725;0;3
2024-07-12 21:00:00Z;8,737;0;3
2024-07-12 22:00:00Z;8,737;0;3
2024-07-12 23:00:00Z;8,736751;0;3
2024-07-13 00:00:00Z;8,734538;0;3
2024-07-13 01:00:00Z;8,727781;0;3
2024-07-13 02:00:00Z;8,719131;0;3
2024-07-13 03:00:00Z;8,711379;0;3
2024-07-13 04:00:00Z;8,705629;0;3
2024-07-13 05:00:00Z;8,697386;0;3
2024-07-13 06:00:00Z;8,686133;0;3
2024-07-13 07:00:00Z;8,680628;0;3
2024-07-13 08:00:00Z;8,673137;0;3
2024-07-13 09:00:00Z;8,660019;0;3
2024-07-13 10:00:00Z;8,646267;0;3
2024-07-13 11:00:00Z;8,63451;0;3
2024-07-13 12:00:00Z;8,625758;0;3
2024-07-13 13:00:00Z;8,616135;0;3
2024-07-13 14:00:00Z;8,60676;0;3
2024-07-13 15:00:00Z;8,596508;0;3
2024-07-13 16:00:00Z;8,590252;0;3
2024-07-13 17:00:00Z;8,592001;0;3
2024-07-13 18:00:00Z;8,595126;0;3
2024-07-13 19:00:00Z;8,598126;0;3
2024-07-13 20:00:00Z;8,596375;0;3
2024-07-13 21:00:00Z;8,59575;0;3
2024-07-13 22:00:00Z;8,594501;0;3
2024-07-13 23:00:00Z;8,594877;0;3
2024-07-14 00:00:00Z;8,588509;0;3
2024-07-14 01:00:00Z;8,57826;0;3
2024-07-14 02:00:00Z;8,569009;0;3
2024-07-14 03:00:00Z;8,560009;0;3
2024-07-14 04:00:00Z;8,551256;0;3
2024-07-14 05:00:00Z;8,54388;0;3
2024-07-14 06:00:00Z;8,535759;0;3
2024-07-14 07:00:00Z;8,526382;0;3
2024-07-14 08:00:00Z;8,518757;0;3
2024-07-14 09:00:00Z;8,510257;0;3
2024-07-14 10:00:00Z;8,502881;0;3
2024-07-14 11:00:00Z;8,495255;0;3
2024-07-14 12:00:00Z;8,489128;0;3
2024-07-14 13:00:00Z;8,483878;0;3
2024-07-14 14:00:00Z;8,478252;0;3
2024-07-14 15:00:00Z;8,473877;0;3
2024-07-14 16:00:00Z;8,469003;0;3
2024-07-14 17:00:00Z;8,464501;0;3
2024-07-14 18:00:00Z;8,46438;0;3
2024-07-14 19:00:00Z;8,472758;0;3
2024-07-14 20:00:00Z;8,481007;0;3
2024-07-14 21:00:00Z;8,487503;0;3
2024-07-14 22:00:00Z;8,485625;0;3
2024-07-14 23:00:00Z;8,486251;0;3
2024-07-15 00:00:00Z;8,489755;0;3
2024-07-15 01:00:00Z;8,497883;0;3
2024-07-15 02:00:00Z;8,50563;0;3
2024-07-15 03:00:00Z;8,509876;0;3
2024-07-15 04:00:00Z;8,508001;0;3
2024-07-15 05:00:00Z;8,510876;0;3
2024-07-15 06:00:00Z;8,514252;0;3
2024-07-15 07:00:00Z;8,520642;0;3
2024-07-15 08:00:00Z;8,537796;0;3
2024-07-15 09:00:00Z;8,562467;0;3
2024-07-15 10:00:00Z;8,596766;0;3
2024-07-15 11:00:00Z;8,635257;0;3
2024-07-15 12:00:00Z;8,668082;0;3
2024-07-15 13:00:00Z;8,693424;0;3
2024-07-15 14:00:00Z;8,712646;0;3
2024-07-15 15:00:00Z;8,722755;0;3
2024-07-15 16:00:00Z;8,730571;0;3
2024-07-15 17:00:00Z;8,74024;0;3
2024-07-15 18:00:00Z;8,751007;0;3
2024-07-15 19:00:00Z;8,761254;0;3
2024-07-15 20:00:00Z;8,7665;0;3
2024-07-15 21:00:00Z;8,768;0;3
2024-07-15 22:00:00Z;8,768875;0;3
2024-07-15 23:00:00Z;8,769375;0;3
2024-07-16 00:00:00Z;8,77338;0;3
2024-07-16 01:00:00Z;8,785508;0;3
2024-07-16 02:00:00Z;8,795754;0;3
2024-07-16 03:00:00Z;8,803878;0;3
2024-07-16 04:00:00Z;8,810501;0;3
2024-07-16 05:00:00Z;8,814126;0;3
2024-07-16 06:00:00Z;8,817125;0;3
2024-07-16 07:00:00Z;8,817003;0;3
2024-07-16 08:00:00Z;8,827255;0;3
2024-07-16 09:00:00Z;8,834376;0;3
2024-07-16 10:00:00Z;8,835752;0;3
2024-07-16 11:00:00Z;8,829502;0;3
2024-07-16 12:00:00Z;8,825376;0;3
2024-07-16 13:00:00Z;8,82375;0;3
2024-07-16 14:00:00Z;8,820876;0;3
2024-07-16 15:00:00Z;8,817376;0;3
2024-07-16 16:00:00Z;8,81625;0;3
2024-07-16 17:00:00Z;8,816626;0;3
2024-07-16 18:00:00Z;8,812511;0;3
2024-07-16 19:00:00Z;8,793894;0;3
2024-07-16 20:00:00Z;8,779132;0;3
2024-07-16 21:00:00Z;8,772501;0;3
2024-07-16 22:00:00Z;8,769626;0;3
2024-07-16 23:00:00Z;8,765501;0;3
2024-07-17 00:00:00Z;8,763376;0;3
2024-07-17 01:00:00Z;8,757131;0;3
2024-07-17 02:00:00Z;8,745506;0;3
2024-07-17 03:00:00Z;8,736094;0;3
2024-07-17 04:00:00Z;8,725944;0;3
2024-07-17 05:00:00Z;8,715012;0;3
2024-07-17 06:00:00Z;8,704136;0;3
2024-07-17 07:00:00Z;8,695254;0;3
2024-07-17 08:00:00Z;8,694;0;3
2024-07-17 09:00:00Z;8,693625;0;3
2024-07-17 10:00:00Z;8,689758;0;3
2024-07-17 11:00:00Z;8,678017;0;3
2024-07-17 12:00:00Z;8,666134;0;3
2024-07-17 13:00:00Z;8,660379;0;3
2024-07-17 14:00:00Z;8,653254;0;3
2024-07-17 15:00:00Z;8,653376;0;3
2024-07-17 16:00:00Z;8,656876;0;3
2024-07-17 17:00:00Z;8,660502;0;3
2024-07-17 18:00:00Z;8,666503;0;3
2024-07-17 19:00:00Z;8,669625;0;3
2024-07-17 20:00:00Z;8,670877;0;3
2024-07-17 21:00:00Z;8,676377;0;3
2024-07-17 22:00:00Z;8,679377;0;3
2024-07-17 23:00:00Z;8,684002;0;3
2024-07-18 00:00:00Z;8,689003;0;3
2024-07-18 01:00:00Z;8,693877;0;3
2024-07-18 02:00:00Z;8,698002;0;3
2024-07-18 03:00:00Z;8,7015;0;3
2024-07-18 04:00:00Z;8,7015;0;3
2024-07-18 05:00:00Z;8,69875;0;3
2024-07-18 06:00:00Z;8,699375;0;3
2024-07-18 07:00:00Z;8,697375;0;3
2024-07-18 08:00:00Z;8,697124;0;3
2024-07-18 09:00:00Z;8,698;0;3
2024-07-18 10:00:00Z;8,699;0;3
2024-07-18 11:00:00Z;8,699625;0;3
2024-07-18 12:00:00Z;8,696508;0;3
2024-07-18 13:00:00Z;8,68526;0;3
2024-07-18 14:00:00Z;8,680376;0;3
2024-07-18 15:00:00Z;8,679501;0;3
2024-07-18 16:00:00Z;8,681876;0;3
2024-07-18 17:00:00Z;8,683126;0;3
2024-07-18 18:00:00Z;8,678381;0;3
2024-07-18 19:00:00Z;8,669631;0;3
2024-07-18 20:00:00Z;8,664501;0;3
